% Model:              RylanTestCoilSeveralContours.mph
% Version:            COMSOL 6.2.0.415
% Date:               Aug 26 2025, 09:33
% Dimension:          1
% Nodes:              461
% Expressions:        1
% Description:        Line graph
% Arc length (m)          Magnetic flux density, z-component
0.10415038458097836       3.2471035759507405
0.10491886197301348       3.3699799908436656
0.10528149029821021       3.427962787736168
0.1055204809421757        3.4661764213808155
0.10980809234158251       4.151748076023579
0.11076567036902585       4.304860914751096
0.11150065163304124       4.4223814347712675
0.1146190166373997        4.9209953381009255
0.11546580010218666       5.0563925760964965
0.11624985043984015       5.1817590417660995
0.11685815492820728       5.434900481649787
0.11685815492820728       5.279024459680214
0.11844602794677828       5.753964537463749
0.12072761031103951       6.2321443850244895
0.12094692987212818       6.250059116196585
0.12215875933881293       6.648529406743509
0.12241466769479992       6.8941262818621905
0.12246649048062386       6.6699645343417995
0.1267418860581948        7.650531845229125
0.12685231347051484       7.681984253642206
0.12719552526548972       7.779739306675749
0.12979784244831238       8.520942429475674
0.13014593064679936       8.620086400637817
0.13025596520023575       8.651426913301433
0.1346479326349832        9.902365883907427
0.134794996210303         9.944253161137361
0.13513617289011304       10.041428563955632
0.13755401827644498       10.730089639794588
0.13789903556149996       10.828358940243685
0.13804543991984852       10.870058456473032
0.1425539792117716        12.154199922585715
0.14274047667160916       12.207318927654807
0.14307682051473636       12.303117821235501
0.14531019410457802       12.939236850113508
0.14564942002760217       13.035856630031155
0.1458349146394604        13.08868999964464
0.15046002578856          14.40603396126401
0.15068887981561652       14.47121714517382
0.15101746813935968       14.564807078515376
0.15306636993271105       15.148384060432415
0.1533969645001112        15.242545420682838
0.1536243893590723        15.307321542816236
0.1583660723653484        16.801528289341924
0.15892857760217272       17.12024013405827
0.1594492279327695        17.28226644809167
0.1594492279327695        17.304033670747323
0.16037288891990675       17.536968030129216
0.16084346877146727       17.664868805666593
0.16175831695519038       17.927669410669537
0.1624121898434745        18.043408187882335
0.1627833067277673        18.18506482427156
0.1627833067277673        18.086545122387232
0.16321508839391852       18.30605431514726
0.16542847866540322       18.92626814785419
0.16704241923315655       19.378510248211846
0.1675733875390426        19.527292815968686
0.16940550066171545       20.040669022778914
0.17000101725195194       20.20753865784928
0.1701545576847905        20.25056220482747
0.17017590819369888       20.256544828466353
0.17150742436788802       20.629648822074905
0.1733115121638975        21.135172055332877
0.17358589847365913       21.212057811546785
0.1745735558385002        21.48880916784437
0.17524238312085005       21.676221183497113
0.17540529557985485       21.721870864846434
0.1759724295026195        21.88078739593792
0.1765546440756416        22.043929674298823
0.17752580864181322       22.31605958538333
0.17914609442504892       22.770079677839462
0.18043743463735096       23.131925969800964
0.18291137870265706       23.825149551025508
0.18323262703398902       23.91516650889899
0.1837186330115972        24.033077038398865
0.1837186330115972        24.05135018783452
0.1840605526566077        24.08848405091337
0.18428767639041688       24.12528874390238
0.18606712867014963       24.413643438260927
0.1869322709558192        24.553837048509536
0.18821810636394654       24.762202667710945
0.18892793583509437       24.877228320565408
0.18926292605217787       24.93151244088738
0.18958322686579043       24.983416189172164
0.1896936446332571        25.001309044154663
0.19014590890004124       25.074597058620256
0.19080886265726926       25.18202664817241
0.19202721218553265       25.379456390934028
0.1924587234342061        25.449381443513822
0.19335954684426326       25.59535706873096
0.19357378016868543       25.630072911065543
0.1950996128760969        25.877329344406952
0.1956545208162339        25.96725044614025
0.1965731847884853        26.11611707884164
0.19817845175352922       26.37624558599027
0.19873322728489917       26.5251996948301
0.19873322728489917       26.46614523129561
0.19892095378075414       26.566309880315632
0.19892095378075414       26.52351991355143
0.1998620773615185        26.720708177688255
0.20019469066777695       26.769220434795287
0.20092242774310165       26.765293923163938
0.2009224277431021        26.821739863047082
0.2010980389951893        26.850000983712274
0.2010980389951893        26.785863198111382
0.20306549560358977       27.04292086668262
0.2036256131998182        27.09784346098669
0.20520103665396627       27.25232234865588
0.20581256739863196       27.312286283407975
0.20621956415197706       27.352194541455113
0.20697766058365108       27.42653004357217
0.20750707560012582       27.478442081979995
0.2079062751298335        27.517585779596608
0.20937363270036435       27.661468216227583
0.2106599504191431        27.787598705057718
0.21071623189748312       27.793117411883763
0.21138853800043433       27.859040702973296
0.2125277012487512        27.970741891000067
0.21278822354567417       27.996287527340364
0.21471451126447771       28.18517057548093
0.21519970233171737       28.232746213749405
0.2152700004007424        28.239639323966607
0.21550733343965423       28.262911126707476
0.21568176979713805       28.280015565772562
0.21568176979713805       28.269926755907612
0.21586864904464687       28.27385935269575
0.216225285794041         28.281364244511696
0.21647617951677756       28.286643931054478
0.2192708461899726        28.345453549187177
0.2203742926088612        28.368673943643216
0.22134863134718197       28.389177458313544
0.22206778587261367       28.404310999434824
0.2228599225828063        28.420980342466734
0.22427964624186636       28.450856322684366
0.22550408289658108       28.47662277733247
0.2263952473073121        28.495376011552217
0.2263952473073121        28.569411177653627
0.22644482200047422       28.571217042587815
0.2268956387192973        28.58763901219245
0.22731746744368797       28.48460463155364
0.22731746744368797       28.603005031687893
0.22828681164234155       28.488707578881886
0.2297424138867945        28.494868712716652
0.2301676488194624        28.49666860643169
0.23054961014169129       28.498285335751067
0.23127935629158625       28.501374135395373
0.2333502653896895        28.510139681176625
0.2333502653896895        28.360286681633756
0.23414316485329767       28.326814449951986
0.234977896149835         28.29157628845471
0.2358220343129367        28.255941016312907
0.23631156190767122       28.320090868892855
0.2368405990007454        28.389430571875614
0.23806299131884545       28.353672800288564
0.23932632372068552       28.31671743759965
0.23968407656606283       28.306252348495104
0.24008242317726802       28.294599798879872
0.24163028582885016       28.249321275509043
0.24267793221141742       28.21867522227626
0.2435520932912265        28.193104011005317
0.24373298101344654       28.18781263134081
0.24384501076654663       28.184535504789054
0.24519758033885442       28.14496975072954
0.24652288893222218       28.092575948311506
0.24655218390203837       28.0775059268993
0.246613304167294         28.07449210310776
0.24663693608037462       28.073326819848855
0.2500836997541982        27.903367832914487
0.25105068297905353       27.855686150956675
0.2515722780472225        27.829966438854203
0.253194997972054         27.74995055711647
0.25546182142064877       27.638174104379637
0.2557494181702409        27.632860071128523
0.25783702164964994       27.47352124142651
0.2579196906115633        27.466860290236443
0.2595804675085227        27.333045209071535
0.26002254131614677       27.297425648999138
0.26182822662681193       27.151934748416892
0.2630113453455065        27.056606394765275
0.2640788442806694        26.970593964731
0.26443771609020317       26.941678304591196
0.2653462602045096        26.868473466168687
0.2663835856802441        26.78489222597684
0.267907035083383         26.662142140818
0.2688528908642587        26.585930960183255
0.2695431778195876        26.5303119272334
0.270237997949776         26.474327639225564
0.270237997949776         26.35592058946224
0.27037824812776545       26.34494061773502
0.27138344760476985       26.266245089530024
0.2731218145712502        26.130151000972695
0.27417894725904857       26.047389701198682
0.27603336956089164       25.90220981810375
0.2769577989020293        25.85849557140716
0.2777934540644176        25.807549447857884
0.2795011640120988        25.644873970971886
0.28011503777020774       25.586396706443615
0.28115779458218704       25.487064286500114
0.2824388365606909        25.36503295732324
0.28243883656069135       25.507641653847806
0.28444674696424244       25.172411262987026
0.2852531276531769        25.03778209175706
0.28551438426071307       24.9941640326522
0.28746540135911447       24.668432255319566
0.2888788731011589        24.43244628516951
0.2897404058343507        24.28860921237161
0.2901571588990195        24.219030264767998
0.2906179714294783        24.142095375429328
0.2924320808465226        23.83922100022586
0.2924919661575376        23.82922285679133
0.2926318188890433        23.805873764240854
0.2945590098057651        23.484119883622622
0.29586757083379744       23.265649266548966
0.2975185309559607        22.99001345826305
0.29753899873623846       22.9865962629687
0.29961103403986833       22.64065990869464
0.3015779827685754        22.31226826832994
0.30254509575438426       22.150804059734824
0.3061991243713176        21.540746240767916
0.306199124371318         21.367520489180656
0.30621956383685145       21.364079740159102
0.3068896765471081        21.079611327964326
0.30753273223703514       20.984448613527547
0.3081290844988338        21.027544263002348
0.3081290844988338        21.232722413672203
0.3109236811438154        20.539511146861965
0.3109520159049768        20.53248259205615
0.3110011302162836        20.520299583813923
0.311322994792429         20.43618457040561
0.3138740132404063        19.7953561540997
0.3143804770665475        19.66897871003195
0.31501218727382385       19.51134865381369
0.3158028811941631        19.314047540615245
0.3172842493515131        18.944403132097904
0.31731458572424165       18.936833325430957
0.3190853144036736        18.494985056919422
0.3191084730793601        18.489206294271035
0.3199875456829129        18.26985213104586
0.3217077533902568        17.840610313370075
0.32315844153352336       17.47862146002515
0.32497422712947577       17.025530181344806
0.326101078125419         16.74434810799202
0.3265013672308754        16.64446434250928
0.3272315686633731        16.462257863130873
0.3272315686633731        16.399588306614337
0.32927055196299193       15.838614072000585
0.3296514686836889        15.733814554572312
0.33024800481940053       15.54162238931728
0.3317805538438017        15.059159706498281
0.3318213677960564        15.047058597879888
0.3323278481369658        14.89689000895687
0.3367147770756045        13.596190109650983
0.33773765593195515       13.29291224851691
0.33773765593195515       13.52248073436155
0.3379333950516856        13.46644785644234
0.33846254314275015       13.314972308638328
0.33938708587935373       13.089504422199541
0.33938708587935373       13.0503098826367
0.3400150367697039        12.914491158783166
0.34038615689424834       12.811058000053581
0.3409799363468231        12.645568498658466
0.3409799363468231        12.489150059719046
0.34374136572696345       11.762507930263203
0.3443075124716759        11.613532157382341
0.34486793168800434       11.466063525495755
0.3473788995092577        10.80532781457989
0.3496818521689362        10.19932918332761
0.35128977732639655       9.776219988927984
0.35233449592902444       9.501312886267685
0.3537778626716923        9.121505569440723
0.3556223386109094        8.636150436392033
0.3590802997557785        7.726223038663082
0.3598010601700441        7.710311562905234
0.35980106017004454       7.536562247039648
0.36007829473531183       7.63861206024413
0.3607095642907048        7.4753506244882555
0.3614671124035076        7.2794305274492945
0.36189902107413596       7.167728594289635
0.3647993587921685        6.41763175217571
0.36659547329026454       5.95311349807022
0.36682530181804074       5.893674332816867
0.3670848658284518        5.879123314728698
0.369458515595523         5.350341573024194
0.3698827019496904        5.210427714459863
0.37002284901265536       5.1884734826125225
0.3706960373394361        5.083017597270077
0.3713827560304246        4.975442161603103
0.3713827560304246        4.816510326672603
0.373517128121712         4.498496645246365
0.37439788725705503       4.3672667363548685
0.3776165003653116        3.887705085496681
0.37784813729831646       3.853192024667307
0.3797259180233956        3.573409523888178
0.3800599949938346        3.5236332699337756
0.38352010384764545       3.0080896310210936
0.3842652610382138        2.897063918877872
0.3843135185662083        2.8898737226619895
0.3857221027306137        2.679999803512695
0.38593470792507834       2.64832240253
0.38996905734280896       2.0472190074241023
0.39077889983410063       1.9265554206566686
0.39138421046739413       1.8363663370915866
0.39138421046739413       2.051574136482342
0.3928877449340171        1.894890648384124
0.3938332455607867        1.796359926614928
0.3960817986379861        1.5620379691669437
0.3963520550059485        1.5338745240626876
0.39767836816176594       1.2805438179114854
0.39767836816176594       1.3956592877796765
0.39778253922977314       1.2717837381112305
0.39787024212107047       1.2644085202011812
0.39796864166284074       1.2561337865855602
0.3993874749113657        1.1368195401436776
0.40103194937234443       0.9985303991832297
0.4012634267271742        0.97906472470132
0.4031076867583261        0.8239749732534203
0.4045944652361029        0.6517242228073256
0.4045944652361029        0.6989469941823224
0.40482804311510057       0.6385961680711497
0.4064604969049861        0.5468454303735174
0.4088845063697879        0.410605949685255
0.4094530827783247        0.3786495750277026
0.4102538943467935        0.3336406120671247
0.41105507668206          0.28861081046022896
0.4117805500301652        0.2478361709077604
0.4123490451913243        0.21588436269302122
0.4145674135576134        0.0912027727128477
0.4147923727212688        0.07855912586347456
0.41567974557848686       0.028685056063120388
0.41567974557848686       0.05903218671992795
0.41683908109017587       0.013603104995613922
0.4169183179584355        0.010498172793097347
0.4174316457191076        -0.00961680561979084
0.4180639887707964        -0.0343954515625048
0.41813548233969833       -0.03719695910856589
0.42127680667944345       -0.160291161532313
0.42219861468046993       -0.1964126212741501
0.4237889555198624        -0.25873083997257323
0.42378895551986284       -0.2419948768575756
0.42549754408733076       -0.2727994203099776
0.42558269525242576       -0.2743346306087802
0.42710065392084307       -0.3017022629636714
0.42860957069232386       -0.3289068768409835
0.42973420186382105       -0.34918311563243065
0.4312296205459254        -0.37614436929497685
0.4322005976868075        -0.3936503435810599
0.4327822736421685        -0.4041375156149297
0.43491828288493783       -0.4426481265287842
0.43491828288493783       -0.46946511345799175
0.43561038588457013       -0.47954580240750655
0.437425788893405         -0.5059876948134108
0.437425788893405         -0.5969015345903259
0.4385408055877691        -0.6076501143419962
0.4399952649174441        -0.6216708659411396
0.44193406026109905       -0.6403605380140285
0.44251603311040943       -0.6459706617150873
0.44273061003408376       -0.6480391483921362
0.4429535164782328        -0.6501879302930841
0.4435601487727454        -0.6560357670389148
0.4438584067073079        -0.6589109250633786
0.44428672602177643       -0.6630398536561188
0.44525975558137043       -0.6724197005004677
0.44712503262804804       -0.6904006681366543
0.4480354311747621        -0.6991767621939221
0.44917600782684763       -0.7101717357847309
0.4506899164833502        -0.7247655692344169
0.45202694104117214       -0.7376542687151872
0.452927445966504         -0.7463349898699767
0.45334025231543995       -0.7503143759957274
0.4537690831225376        -0.7544482352943048
0.4537690831225376        -0.7421878080134457
0.45395436337019257       -0.7451344280942523
0.4544439365890738        -0.7009776181461926
0.4547459257648314        -0.7518959623280013
0.4547459257648314        -0.6494724775736382
0.46085211090388745       -0.7467591230552582
0.46161228576577207       -0.7461196245802278
0.4623026432861552        -0.7455388600697881
0.4624881357358044        -0.7453828142116206
0.4653294115905502        -0.7429925857689866
0.4676853466916788        -0.7410106511116001
0.47035858647628626       -0.7387617833163534
0.472708633656564         -0.7451776100066505
0.472708633656564         -0.7367848018830162
0.47413034826765044       -0.7413093898764104
0.47507499174704426       -0.7387391912624228
0.47548641313937123       -0.7376197904351383
0.47785443132207384       -0.731176854889789
0.4788261840549115        -0.7285328970564295
0.48060221111479784       -0.7288657299560783
0.48457077157024475       -0.7200718482948777
0.4860000000000002        -0.7150447024743807
