% Model:              vacuumTaperCoilV2field.mph
% Version:            COMSOL 6.2.0.415
% Date:               Nov 28 2025, 16:23
% Dimension:          1
% Nodes:              933
% Expressions:        1
% Description:        Line graph
% y-coordinate (m)        Magnetic flux density, z-component
0.7037721929541861        1.1830636923620477
0.7045760498622218        1.1720162464554091
0.7080331349320572        1.1392511389490299
0.7081729716951376        1.1353594665520568
0.7083976944578587        1.1337970266743218
0.708830364537531         1.1320281017252611
0.7128684668817288        1.0982441983269762
0.713697788216642         1.091051338060465
0.7139819180395595        1.0885870265472348
0.7142101137799464        1.0866078418754856
0.7158685555969553        1.0722238633768102
0.7169122618624135        1.0631716021956732
0.7181183296737624        1.0527111487215353
0.7195898630223617        1.0399482626020247
0.7201019017893766        1.0355072538553247
0.7213695800805922        1.0245124410756137
0.723368192465796         1.0071780991161403
0.7249696122647769        0.9932886833286034
0.7262218855391939        0.9828517221120245
0.7264375631975438        0.9814415630857398
0.7274897430527835        0.9675045325997222
0.7309435244113469        0.9272488755986366
0.7310996462128633        0.9242910583818097
0.7312265868534946        0.9266503224598761
0.7334964788070042        0.9007173608285375
0.7380355307480515        0.8413697122481325
0.7383833663887543        0.8368217961554584
0.7386136404321406        0.8338109861489699
0.7396657511411079        0.8200547442212651
0.7444762170055399        0.7571583858322866
0.7449957375556094        0.7503657067803002
0.7456738029055484        0.7415000703819131
0.745704018283403         0.7411050073489428
0.7458350234752114        0.7393921276140074
0.7460006940107864        0.7372260019884067
0.7460357226084677        0.7367680065892676
0.7467221492106428        0.7277930476570437
0.752004295809315         0.6433931094643424
0.752004295809315         0.6587295110067444
0.7523621971253048        0.6352258869507134
0.752588660743175         0.62861504068443
0.7534910957592327        0.6137566089594984
0.7551529463796901        0.586394534636439
0.7552494134402539        0.5848062216747449
0.7561102705936508        0.5739068495265195
0.7579309778852928        0.5464105855310184
0.758398998911269         0.5385008249998112
0.7604095462088879        0.5059474103446656
0.7614024819863631        0.491015484079236
0.7623323972330114        0.47569604305832147
0.7631432325373223        0.4623383272161178
0.7654615270486704        0.42414670043751
0.7675597059535041        0.389581262243207
0.7676912320069601        0.3874144995990886
0.7683854449243845        0.3759780231214891
0.7688027185793299        0.3691038491905191
0.7688876590793671        0.3677045378174706
0.7695205721109782        0.35727791679572973
0.7701928642763762        0.3462025631935828
0.7732770961209974        0.29539287058034847
0.773414807782834         0.29312420610903744
0.773414807782834         0.29199681522571963
0.7735890328293088        0.29690711808481585
0.7735890328293088        0.2891262715961739
0.7758798406403515        0.26496414636828525
0.7765295932618671        0.25590401067651103
0.7767550990246791        0.2527595634781493
0.7768763440228625        0.25106892599687763
0.7770774212594186        0.24826510960984519
0.7777385964939612        0.23904569726332012
0.7782130871521795        0.2324294103787683
0.7799348163131623        0.2084216583413862
0.7799348163131624        0.21636341464045067
0.7799910598228952        0.2156026893314281
0.7800938302264945        0.21421266144362755
0.7820668846285511        0.18752598369446818
0.7823654971617533        0.17719183272483127
0.7834259379017217        0.15995385071259224
0.7858088811707387        0.13536415439167182
0.7861419100964162        0.1319276142713212
0.7863591106293126        0.12968631242662162
0.7863938125025608        0.1293282222714606
0.7864960216794048        0.1282735212836182
0.7867485564385059        0.12605083201177153
0.7894896978213173        0.09291390893996909
0.7897184703181869        0.09643138024424686
0.7901856490603614        0.09887930486126348
0.7908864107487253        0.09307870831661134
0.7917396158282379        0.08120821795768382
0.7948587445315332        0.051778822793659314
0.7952153505341777        0.048963894070614855
0.7971854482224393        0.033412600685858156
0.7973671936910318        0.031977962637057725
0.7980207099985648        0.026819323098151326
0.7987280811962816        0.021235571036942593
0.7988529471031104        0.02024992125804229
0.8000612240996103        0.010712186061169922
0.8003440589841337        0.008479581914241648
0.8037361155054941        -0.013678361810181446
0.8037361155054941        -0.018296179742491373
0.8043847563390805        -0.016288208672657664
0.8065254515023383        -0.024901429219478445
0.8068806743939858        -0.02633069068629275
0.8093522525590569        -0.03530632573882214
0.8103393129664895        -0.03680031852069486
0.8105590441933066        -0.03734859044178952
0.8107663030713947        -0.037865741439848874
0.8108392214571267        -0.038047686919368134
0.8109211400505171        -0.038252089658215055
0.8118858466188653        -0.04065921918269948
0.8144771043667616        -0.047124908580041036
0.8154664518975727        -0.04959352207302152
0.8159775679917874        -0.06346649510183225
0.8159775679917876        -0.05086885561089741
0.8203223208174499        -0.06877024481429482
0.8208330402514116        -0.0693936929504059
0.8233654142843458        -0.07248502601075575
0.8251894289991618        -0.07471164692739136
0.8258409104178931        -0.07567513480547303
0.8286728368703866        -0.07960046083746328
0.8302208901713122        -0.08165426379798749
0.8356279558450862        -0.0888278200843892
0.8374504681330799        -0.09124574789762016
0.8377645941521675        -0.09166249901826463
0.838783782384125         -0.0917732898874016
0.839445748360119         -0.09054289026211669
0.8454648309658052        -0.09064260993136494
0.8458143696632322        -0.09064840082768227
0.8459365941764306        -0.09065042575221448
0.8485270696371316        -0.09034620641629318
0.8487292713320782        -0.09000915238931484
0.8488220569739152        -0.09001377895531282
0.8492456730168723        -0.09003490170169845
0.8493749837084607        -0.09004134951449683
0.8510393394444845        -0.09012433920454968
0.851393580328905         -0.09014200270073916
0.8525735857303015        -0.09020084125333938
0.8541193475335733        -0.09027791749980019
0.8549780655263399        -0.090320735713781
0.8550633548063312        -0.09032498848904683
0.8555962523289231        -0.09053965608309021
0.8590607813212459        -0.08930533600843295
0.8592924572473556        -0.08921021788289897
0.8605143504127327        -0.08870855079367872
0.8634236015673343        -0.08751411285106943
0.8644937031337491        -0.08707476614449525
0.8660716692532932        -0.08624529779178633
0.8687921749073149        -0.08491075792956174
0.8698744557259586        -0.08445209545528654
0.8711541959188229        -0.08447745362020807
0.873022902222385         -0.08416598159917378
0.8752757189463661        -0.08310609384706615
0.8763896976086464        -0.08261585189834053
0.8763896976086465        -0.08258199779979761
0.8764783725037609        -0.08257569942237872
0.8823137239022903        -0.07993342049489183
0.8846622080672124        -0.07887001406112505
0.8859488426785846        -0.07828741889438873
0.886191396975297         -0.07817758898643586
0.8911026936266494        -0.07578622021352333
0.8953962570934544        -0.07389964142962713
0.8986173687002167        -0.07260996153359489
0.8986173687002168        -0.07295654143460925
0.8999521708070065        -0.07240269759558479
0.9027332062296154        -0.07124877423339827
0.9050049141708899        -0.07030618398654194
0.9065829640540222        -0.06965141036803772
0.9092918196744428        -0.06852743626839392
0.9147820647552675        -0.06624939190714971
0.916005044625425         -0.06574194599970541
0.9213803436011723        -0.06351159574366884
0.9235478541666322        -0.06261223967688122
0.9259064357150287        -0.06163360332863805
0.9268309232809195        -0.06125000958090684
0.9292706104201749        -0.06034968537949666
0.9297300237882031        -0.06027338784735535
0.9299958273205118        -0.06016446452016087
0.9373220700689564        -0.05716225183674148
0.9397951858262786        -0.05614879654333425
0.9397951858262786        -0.05640090409173727
0.9452566066700825        -0.05501179271627936
0.9466166258739961        -0.05466587208481198
0.9477288974653901        -0.054382966012492914
0.949090778605964         -0.054036571797780514
0.9499002010718629        -0.05383069534418077
0.950988139623706         -0.053553978375942
0.95281185959518          -0.053090115540516146
0.9555681387654601        -0.05238905644638737
0.9579958137061813        -0.05177157777690696
0.9621810934211332        -0.050707052660124985
0.9652348010806415        -0.04993034268509595
0.9652687079898674        -0.049921718469043044
0.9682627299469719        -0.04916018954131468
0.9719286529727809        -0.04822776270177526
0.9719286529727809        -0.04801298517561306
0.9719544388591723        -0.048006301071163944
0.975657450629253         -0.047046422590672134
0.9815064033743651        -0.04553028269643777
0.982987459105653         -0.04529533540129793
0.9878721826224214        -0.044073511257117795
0.9909693559842431        -0.04348703836803441
0.9968472356433589        -0.042547008088055754
1                         -0.04204279668313463
