% Model:              SaddleV7Sim3.mph
% Version:            COMSOL 6.2.0.415
% Date:               Aug 18 2025, 10:31
% Dimension:          1
% Nodes:              192
% Expressions:        1
% Description:        Line graph
% Arc length (m)          -mf.Bz
0.16448350171027293       11.213671903893976
0.16583245519258347       11.090663831651215
0.16734114141854933       10.983272452121746
0.17010288859273492       10.586799082172849
0.1706889450495753        10.496260617339491
0.17279552403081067       10.170820252703745
0.17357134122582688       10.05096610382739
0.17460967245929093       9.890556786996052
0.17687516216800378       9.540566682922353
0.17741461329216832       9.457228164824954
0.17980154103310447       9.088477388666597
0.1819556809600057        8.686479266871814
0.18273027630543082       8.500050134646557
0.18313370085405936       8.34760488267358
0.1845813523709957        7.982455515838505
0.1853943474313523        7.748382337588014
0.18609146099965498       7.680704021480228
0.1862746420905951        7.8470490863132385
0.18627464209059513       7.734930510812854
0.1870473609378693        7.679378709786517
0.1894200669850762        7.164531016183883
0.1901357636659107        6.979918325675094
0.1901357636659107        7.0092337403664935
0.1912019900033275        6.753387788803346
